receipt number,PD,notice date,days,month
LIN2090151361,2020-01-03,2020-05-27,145,20-May
LIN2090063634,2019-11-04,2020-05-27,205,20-May
LIN2090158689,2020-01-09,2020-05-28,140,20-May
LIN1990634222,2019-08-08,2020-05-28,294,20-May
LIN2090158687,2020-01-09,2020-05-28,140,20-May
LIN2090158691,2020-01-09,2020-05-28,140,20-May
LIN2090154267,2020-01-06,2020-05-28,143,20-May
LIN2090157556,2020-01-08,2020-05-28,141,20-May
LIN2090157150,2020-01-08,2020-05-28,141,20-May
LIN2090136112,2019-12-23,2020-05-28,157,20-May
LIN2090154402,2020-01-06,2020-05-28,143,20-May
LIN2090154400,2020-01-06,2020-05-28,143,20-May
LIN2090154535,2020-01-06,2020-05-28,143,20-May
LIN2090131054,2019-12-19,2020-05-28,161,20-May
LIN2090134188,2019-12-20,2020-05-28,160,20-May
LIN2090158685,2020-01-09,2020-05-28,140,20-May
LIN1990545352,2019-06-24,2020-05-28,339,20-May
lin1990615588,2019-07-29 00:00:00,2020-06-01 00:00:00,308,20-Jun
lin2090172932,2020-01-17 00:00:00,2020-06-01 00:00:00,136,20-Jun
lin2090137525,2020-01-06 00:00:00,2020-06-01 00:00:00,147,20-Jun
lin2090143608,2019-12-27 00:00:00,2020-06-02 00:00:00,158,20-Jun
lin2090143642,2019-12-27 00:00:00,2020-06-02 00:00:00,158,20-Jun
lin1990633177,2019-08-07 00:00:00,2020-06-03 00:00:00,301,20-Jun
lin1990633239,2019-08-07 00:00:00,2020-06-03 00:00:00,301,20-Jun
lin2090163589,2020-01-13 00:00:00,2020-06-03 00:00:00,142,20-Jun
lin2090163741,2020-01-13 00:00:00,2020-06-03 00:00:00,142,20-Jun
lin2090163541,2020-01-13 00:00:00,2020-06-03 00:00:00,142,20-Jun
lin2090171802,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090136113,2019-12-23 00:00:00,2020-06-02 00:00:00,162,20-Jun
lin2090136111,2019-12-23 00:00:00,2020-06-02 00:00:00,162,20-Jun
lin2090172934,2020-01-17 00:00:00,2020-06-02 00:00:00,137,20-Jun
lin2090157557,2020-01-08 00:00:00,2020-06-02 00:00:00,146,20-Jun
lin2090151362,2020-01-03 00:00:00,2020-06-02 00:00:00,151,20-Jun
lin2090136652,2019-12-23 00:00:00,2020-06-03 00:00:00,163,20-Jun
lin2090136654,2019-12-23 00:00:00,2020-06-03 00:00:00,163,20-Jun
lin2090158690,2020-01-09 00:00:00,2020-06-03 00:00:00,146,20-Jun
lin2090157596,2020-01-08 00:00:00,2020-06-03 00:00:00,147,20-Jun
lin2090151366,2020-01-03 00:00:00,2020-06-03 00:00:00,152,20-Jun
lin2090163591,2020-01-13 00:00:00,2020-06-03 00:00:00,142,20-Jun
lin2090154266,2020-01-06 00:00:00,2020-06-03 00:00:00,149,20-Jun
lin2090172929,2020-01-17 00:00:00,2020-06-03 00:00:00,138,20-Jun
lin2090154265,2020-01-06 00:00:00,2020-06-03 00:00:00,149,20-Jun
lin1990659196,2019-08-21 00:00:00,2020-06-03 00:00:00,287,20-Jun
lin2090171740,2020-01-17 00:00:00,2020-06-03 00:00:00,138,20-Jun
lin2090171876,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090173037,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090131053,2019-12-19 00:00:00,2020-06-04 00:00:00,168,20-Jun
lin2090171784,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090171786,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090154534,2020-01-06 00:00:00,2020-06-04 00:00:00,150,20-Jun
lin2090157593,2019-03-26 00:00:00,2020-06-04 00:00:00,436,20-Jun
lin2090157496,2020-01-08 00:00:00,2020-06-04 00:00:00,148,20-Jun
lin2090172285,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090136307,2019-12-23 00:00:00,2020-06-04 00:00:00,164,20-Jun
lin2090136308,2019-12-23 00:00:00,2020-06-04 00:00:00,164,20-Jun
lin2090173032,2020-01-17 00:00:00,2020-06-04 00:00:00,139,20-Jun
lin2090154403,2020-01-06 00:00:00,2020-06-04 00:00:00,150,20-Jun
lin2090157594,2020-01-08 00:00:00,2020-06-04 00:00:00,148,20-Jun
lin2090003893,2019-09-30 00:00:00,2020-06-05 00:00:00,249,20-Jun
lin1990480731,2019-05-24 00:00:00,2020-06-08 00:00:00,381,20-Jun
lin2090163844,2020-01-13 00:00:00,2020-06-05 00:00:00,144,20-Jun
lin2090134191,2019-12-20 00:00:00,2020-06-05 00:00:00,168,20-Jun
lin2090178885,2020-01-22 00:00:00,2020-06-06 00:00:00,136,20-Jun
lin2090178886,2020-01-22 00:00:00,2020-06-06 00:00:00,136,20-Jun
lin2090178765,2020-01-22 00:00:00,2020-06-06 00:00:00,136,20-Jun
lin2090181051,2020-01-22 00:00:00,2020-06-09 00:00:00,139,20-Jun
lin2090173033,2020-01-17 00:00:00,2020-06-09 00:00:00,144,20-Jun
lin2090163600,2020-01-13 00:00:00,2020-06-09 00:00:00,148,20-Jun
lin2090157595,2020-01-08 00:00:00,2020-06-09 00:00:00,153,20-Jun
lin1990662819,2019-08-23 00:00:00,2020-06-09 00:00:00,291,20-Jun
lin2090063637,2019-11-04 00:00:00,2020-06-09 00:00:00,218,20-Jun
lin2090154401,2020-01-06 00:00:00,2020-06-09 00:00:00,155,20-Jun
lin2090063531,2019-11-04 00:00:00,2020-06-09 00:00:00,218,20-Jun
lin1990582323,2019-07-15 00:00:00,2020-06-10 00:00:00,331,20-Jun
lin2090155617,2020-01-07 00:00:00,2020-06-11 00:00:00,156,20-Jun
lin2090178673,2020-01-22 00:00:00,2020-06-11 00:00:00,141,20-Jun
lin2090178675,2020-01-22 00:00:00,2020-06-11 00:00:00,141,20-Jun
lin2090178674,2020-01-22 00:00:00,2020-06-11 00:00:00,141,20-Jun
lin2090178705,2020-01-22 00:00:00,2020-06-11 00:00:00,141,20-Jun
lin2090125171,2019-12-16 00:00:00,2020-06-11 00:00:00,178,20-Jun
lin2090178767,2020-01-22 00:00:00,2020-06-11 00:00:00,141,20-Jun
lin2090144578,2019-12-30 00:00:00,2020-06-12 00:00:00,165,20-Jun
lin2090144581,2019-12-30 00:00:00,2020-06-12 00:00:00,165,20-Jun
lin1990545238,2019-06-24 00:00:00,2020-06-10 00:00:00,352,20-Jun
lin1990663214,2019-08-23 00:00:00,2020-06-10 00:00:00,292,20-Jun
lin2090178884,2020-01-22 00:00:00,2020-06-10 00:00:00,140,20-Jun
lin1990721834,2019-09-26 00:00:00,2020-06-10 00:00:00,258,20-Jun
lin2090178701,2020-01-22 00:00:00,2020-06-10 00:00:00,140,20-Jun
lin2090040047,2019-10-18 00:00:00,2020-06-11 00:00:00,237,20-Jun
lin2090163923,2020-01-13 00:00:00,2020-06-08 00:00:00,147,20-Jun
lin2090163737,2020-01-13 00:00:00,2020-06-08 00:00:00,147,20-Jun
lin2090171879,2020-01-17 00:00:00,2020-06-08 00:00:00,143,20-Jun
lin2090178703,2020-01-22 00:00:00,2020-06-08 00:00:00,138,20-Jun
lin2090178766,2020-01-22 00:00:00,2020-06-08 00:00:00,138,20-Jun
lin2090178670,2020-01-22 00:00:00,2020-06-08 00:00:00,138,20-Jun
lin2090158686,2020-01-09 00:00:00,2020-06-08 00:00:00,151,20-Jun
lin2090165073,2020-01-14 00:00:00,2020-06-08 00:00:00,146,20-Jun
lin2090165069,2020-01-14 00:00:00,2020-06-08 00:00:00,146,20-Jun
lin2090161478,2020-01-10 00:00:00,2020-06-16 00:00:00,158,20-Jun
lin1990646110,2019-08-14 00:00:00,2020-06-16 00:00:00,307,20-Jun
lin2090178672,2020-01-22 00:00:00,2020-06-16 00:00:00,146,20-Jun
lin2090217426,2020-02-14 00:00:00,2020-06-17 00:00:00,124,20-Jun
lin2090161479,2020-01-10 00:00:00,2020-06-17 00:00:00,159,20-Jun
lin2090163673,2020-01-13 00:00:00,2020-06-17 00:00:00,156,20-Jun
lin2090165846,2020-01-14 00:00:00,2020-06-15 00:00:00,153,20-Jun
lin2090164104,2020-01-13 00:00:00,2020-06-15 00:00:00,154,20-Jun
lin2090037263,2019-10-18 00:00:00,2020-06-17 00:00:00,243,20-Jun
lin1990649819,2019-08-16 00:00:00,2020-06-19 00:00:00,308,20-Jun
lin2090175375,2020-01-21 00:00:00,2020-06-12 00:00:00,143,20-Jun
lin2090175630,2020-01-21 00:00:00,2020-06-12 00:00:00,143,20-Jun
lin2090024478,2018-09-06 00:00:00,2020-06-18 00:00:00,651,20-Jun
lin2090151864,2020-01-03 00:00:00,2020-06-22 00:00:00,171,20-Jun
lin2090045318,2019-10-23 00:00:00,2020-06-22 00:00:00,243,20-Jun
lin2090009682,2019-10-02 00:00:00,2020-06-23 00:00:00,265,20-Jun
lin2096319582,2020-04-28 00:00:00,2020-06-23 00:00:00,56,20-Jun
lin2090169563,2020-01-16 00:00:00,2020-06-23 00:00:00,159,20-Jun
lin2090079334,2019-11-13 00:00:00,2020-06-24 00:00:00,224,20-Jun
lin2090182313,2020-01-24 00:00:00,2020-06-25 00:00:00,153,20-Jun
lin2001082162,2020-01-24 00:00:00,2020-06-25 00:00:00,153,20-Jun
lin1990662820,2019-08-23 00:00:00,2020-06-25 00:00:00,307,20-Jun
lin2166182344,2020-01-24 00:00:00,2020-06-25 00:00:00,153,20-Jun
lin2090065921,2019-11-05 00:00:00,2020-06-26 00:00:00,234,20-Jun
lin2090025886,2019-10-10 00:00:00,2020-06-29 00:00:00,263,20-Jun
lin2090155610,2020-01-07 00:00:00,2020-06-30 00:00:00,175,20-Jun
lin2090163843,2020-01-13 00:00:00,2020-06-30 00:00:00,169,20-Jun
lin2090163740,2020-01-13 00:00:00,2020-06-30 00:00:00,169,20-Jun
lin2090163919,2020-01-13 00:00:00,2020-06-30 00:00:00,169,20-Jun
lin1990634135,2019-08-08 00:00:00,2020-06-30 00:00:00,327,20-Jun
lin2090146009,2019-12-30 00:00:00,2020-06-30 00:00:00,183,20-Jun
lin2090146010,2019-12-30 00:00:00,2020-06-30 00:00:00,183,20-Jun
lin2090169504,2020-01-16 00:00:00,2020-07-01 00:00:00,167,20-Jul
lin2090163590,2020-01-13 00:00:00,2020-07-02 00:00:00,171,20-Jul
lin2090049974,2019-10-25 00:00:00,2020-07-10 00:00:00,259,20-Jul
lin2090184791,2020-01-27 00:00:00,2020-07-08 00:00:00,163,20-Jul
lin2090184847,2020-01-27 00:00:00,2020-07-09 00:00:00,164,20-Jul
lin2090184850,2020-01-27 00:00:00,2020-07-09 00:00:00,164,20-Jul
lin2090184848,2020-01-27 00:00:00,2020-07-09 00:00:00,164,20-Jul
lin2090178702,2020-01-22 00:00:00,2020-06-25 00:00:00,155,20-Jun
lin2090005243,2019-09-30 00:00:00,2020-07-13 00:00:00,287,20-Jul
lin2090175631,2020-01-21 00:00:00,2020-07-13 00:00:00,174,20-Jul
lin2090092297,2019-11-21 00:00:00,2020-07-13 00:00:00,235,20-Jul
lin1990710878,2019-09-22 00:00:00,2020-07-13 00:00:00,295,20-Jul
lin2090178768,2020-01-22 00:00:00,2020-07-13 00:00:00,173,20-Jul
lin2090184798,2020-01-27 00:00:00,2020-07-14 00:00:00,169,20-Jul
lin2090091126,2019-11-20 00:00:00,2020-07-14 00:00:00,237,20-Jul
lin1990682221,2019-09-04 00:00:00,2020-07-15 00:00:00,315,20-Jul
lin1990682219,2019-09-04 00:00:00,2020-07-15 00:00:00,315,20-Jul
lin1890651922,2018-09-21 00:00:00,2020-07-16 00:00:00,664,20-Jul
lin2090187924,2020-01-18 00:00:00,2020-07-16 00:00:00,180,20-Jul
lin2090136309,2019-12-23 00:00:00,2020-07-16 00:00:00,206,20-Jul
lin2090187702,2020-01-28 00:00:00,2020-07-16 00:00:00,170,20-Jul
lin2090136305,2019-12-23 00:00:00,2020-07-16 00:00:00,206,20-Jul
lin2090187926,2020-01-28 00:00:00,2020-07-16 00:00:00,170,20-Jul
lin2090187706,2020-01-28 00:00:00,2020-07-16 00:00:00,170,20-Jul
lin2090187709,2020-01-28 00:00:00,2020-07-16 00:00:00,170,20-Jul
lin1990477419,2019-05-23 00:00:00,2020-07-20 00:00:00,424,20-Jul
lin2090050186,2019-10-25 00:00:00,2020-07-20 00:00:00,269,20-Jul
lin1990661294,2019-08-22 00:00:00,2020-07-17 00:00:00,330,20-Jul
lin2090323978,2020-05-01 00:00:00,2020-07-20 00:00:00,80,20-Jul
lin2090189324,2020-01-28 00:00:00,2020-07-20 00:00:00,174,20-Jul
lin2090187708,2020-01-28 00:00:00,2020-07-20 00:00:00,174,20-Jul
lin2090140911,2019-12-26 00:00:00,2020-07-22 00:00:00,209,20-Jul
lin2090094389,2019-11-22 00:00:00,2020-07-21 00:00:00,242,20-Jul
lin2090187878,2020-01-28 00:00:00,2020-07-21 00:00:00,175,20-Jul
lin2090170473,2020-01-16 00:00:00,2020-07-21 00:00:00,187,20-Jul
lin2090187704,2020-01-28 00:00:00,2020-07-21 00:00:00,175,20-Jul
lin1990649751,2019-08-16 00:00:00,2020-07-22 00:00:00,341,20-Jul
lin2090036550,2019-10-18 00:00:00,2020-07-22 00:00:00,278,20-Jul
lin1990649827,2019-08-16 00:00:00,2020-07-22 00:00:00,341,20-Jul
lin2090187707,2020-01-28 00:00:00,2020-07-22 00:00:00,176,20-Jul
lin2090187683,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090187682,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090187927,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090187680,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090187880,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090187703,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090136653,2019-12-23 00:00:00,2020-07-23 00:00:00,213,20-Jul
lin2090404092,2020-06-22 00:00:00,2020-07-24 00:00:00,32,20-Jul
lin2090187705,2020-01-28 00:00:00,2020-07-23 00:00:00,177,20-Jul
lin2090146011,2019-12-30 00:00:00,2020-07-24 00:00:00,207,20-Jul
lin1990621628,2019-07-30 00:00:00,2020-07-24 00:00:00,360,20-Jul
lin2090146013,2019-12-30 00:00:00,2020-07-24 00:00:00,207,20-Jul
lin2090102188,2019-11-27 00:00:00,2020-07-27 00:00:00,243,20-Jul
lin209013015,2019-12-19 00:00:00,2020-07-27 00:00:00,221,20-Jul
lin2090093642,2019-11-21 00:00:00,2020-07-28 00:00:00,250,20-Jul
lin2090187925,2020-01-28 00:00:00,2020-07-29 00:00:00,183,20-Jul
lin2090187365,2020-01-28 00:00:00,2020-07-29 00:00:00,183,20-Jul
lin2090063530,2019-11-04 00:00:00,2020-07-29 00:00:00,268,20-Jul
lin2090063283,2019-11-04 00:00:00,2020-07-29 00:00:00,268,20-Jul
lin2090191609,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090190330,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090190329,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090190332,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090190329,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090190332,2020-01-29 00:00:00,2020-07-30 00:00:00,183,20-Jul
lin2090175377,2020-01-21 00:00:00,2020-08-05 00:00:00,197,20-Aug
lin1990707551,2019-09-19 00:00:00,2020-08-03 00:00:00,319,20-Aug
lin2090172927,2020-01-17 00:00:00,2020-08-03 00:00:00,199,20-Aug
lin2090172931,2020-01-17 00:00:00,2020-08-04 00:00:00,200,20-Aug
lin2090146021,2019-12-30 00:00:00,2020-08-05 00:00:00,219,20-Aug
lin2090190333,2020-01-29 00:00:00,2020-08-06 00:00:00,190,20-Aug
lin2090191610,2020-01-29 00:00:00,2020-08-06 00:00:00,190,20-Aug
lin2090060880,2019-11-01 00:00:00,2020-08-06 00:00:00,279,20-Aug
lin2090190331,2020-01-29 00:00:00,2020-08-06 00:00:00,190,20-Aug
lin2090191608,2019-03-14 00:00:00,2020-08-06 00:00:00,511,20-Aug
lin2090191527,2020-01-29 00:00:00,2020-08-06 00:00:00,190,20-Aug
lin2090102192,2019-11-27 00:00:00,2020-08-07 00:00:00,254,20-Aug
lin2090184789,2020-01-02 00:00:00,2020-08-07 00:00:00,218,20-Aug
lin2090065920,2019-11-05 00:00:00,2020-08-10 00:00:00,279,20-Aug
lin2090195123,2020-01-31 00:00:00,2020-08-10 00:00:00,192,20-Aug
lin2090420596,2020-06-24 00:00:00,2020-08-10 00:00:00,47,20-Aug
lin2090184851,2020-01-27 00:00:00,2020-08-10 00:00:00,196,20-Aug
lin2090195018,2020-01-31 00:00:00,2020-08-11 00:00:00,193,20-Aug
lin2090045329,2019-10-23 00:00:00,2020-08-11 00:00:00,293,20-Aug
lin2090020532,2019-10-09 00:00:00,2020-08-11 00:00:00,307,20-Aug
lin2090195015,2020-01-31 00:00:00,2020-08-11 00:00:00,193,20-Aug
lin2090102092,2019-11-27 00:00:00,2020-08-11 00:00:00,258,20-Aug
lin2090182312,2020-01-24 00:00:00,2020-08-12 00:00:00,201,20-Aug
lin2090197370,2020-02-03 00:00:00,2020-08-14 00:00:00,193,20-Aug
lin2090195124,2020-01-31 00:00:00,2020-08-13 00:00:00,195,20-Aug
lin2090131051,2019-12-19 00:00:00,2020-08-13 00:00:00,238,20-Aug
lin2090057598,2019-10-31 00:00:00,2020-08-13 00:00:00,287,20-Aug
lin2090182159,2020-01-24 00:00:00,2020-08-14 00:00:00,203,20-Aug
lin2090163922,2020-01-13 00:00:00,2020-08-14 00:00:00,214,20-Aug
lin2090210074,2019-12-27 00:00:00,2020-08-14 00:00:00,231,20-Aug
lin2090072843,2019-11-12 00:00:00,2020-08-17 00:00:00,279,20-Aug
lin2090195319,2020-01-31 00:00:00,2020-08-17 00:00:00,199,20-Aug
lin2090108300,2019-12-04 00:00:00,2020-08-17 00:00:00,257,20-Aug
lin2090107029,2019-11-14 00:00:00,2020-08-17 00:00:00,277,20-Aug
lin2090428262,2020-07-06 00:00:00,2020-08-17 00:00:00,42,20-Aug
lin2090036868,2019-10-18 00:00:00,2020-08-18 00:00:00,305,20-Aug
lin2090104768,2019-11-29 00:00:00,2020-08-18 00:00:00,263,20-Aug
lin2090114699,2019-12-09 00:00:00,2020-08-19 00:00:00,254,20-Aug
lin2090197425,2020-02-03 00:00:00,2020-08-19 00:00:00,198,20-Aug
lin2090182157,2020-01-24 00:00:00,2020-08-19 00:00:00,208,20-Aug
lin2090163540,2020-01-13 00:00:00,2020-08-19 00:00:00,219,20-Aug
lin2090171877,2020-01-17 00:00:00,2020-08-19 00:00:00,215,20-Aug
lin2090173039,2020-01-17 00:00:00,2020-08-19 00:00:00,215,20-Aug
lin2090172928,2020-01-17 00:00:00,2020-08-19 00:00:00,215,20-Aug
lin2090116442,2019-12-09 00:00:00,2020-08-19 00:00:00,254,20-Aug
lin2090173034,2020-01-17 00:00:00,2020-08-19 00:00:00,215,20-Aug
lin2090182160,2020-01-24 00:00:00,2020-08-18 00:00:00,207,20-Aug
lin2090163738,2020-01-13 00:00:00,2020-08-18 00:00:00,218,20-Aug
lin2090182158,2020-01-24 00:00:00,2020-08-19 00:00:00,208,20-Aug
lin2090184849,2020-01-27 00:00:00,2020-08-19 00:00:00,205,20-Aug
lin2090184799,2020-01-27 00:00:00,2020-08-19 00:00:00,205,20-Aug
lin2090182161,2020-01-24 00:00:00,2020-08-19 00:00:00,208,20-Aug
lin1990662818,2019-08-23 00:00:00,2020-08-17 00:00:00,360,20-Aug
lin2090163921,2020-01-13 00:00:00,2020-08-20 00:00:00,220,20-Aug
lin2090163739,2020-01-13 00:00:00,2020-08-20 00:00:00,220,20-Aug
lin2090197372,2020-02-03 00:00:00,2020-08-20 00:00:00,199,20-Aug
lin2090198779,2020-02-03 00:00:00,2020-08-20 00:00:00,199,20-Aug
lin2090198853,2020-02-03 00:00:00,2020-08-20 00:00:00,199,20-Aug
lin2090185989,2020-01-27 00:00:00,2020-08-21 00:00:00,207,20-Aug
lin2090121049,2019-12-11 00:00:00,2020-08-21 00:00:00,254,20-Aug
lin2090198781,2020-02-03 00:00:00,2020-08-21 00:00:00,200,20-Aug
lin2090054686,2019-10-29 00:00:00,2020-08-24 00:00:00,300,20-Aug
lin2090172926,2020-01-17 00:00:00,2020-08-24 00:00:00,220,20-Aug
lin2090134870,2019-12-18 00:00:00,2020-08-25 00:00:00,251,20-Aug
lin2090134383,2019-12-20 00:00:00,2020-08-25 00:00:00,249,20-Aug
lin2090195016,2020-01-31 00:00:00,2020-08-25 00:00:00,207,20-Aug
lin2090217226,2020-02-24 00:00:00,2020-08-26 00:00:00,184,20-Aug
lin2090056621,2019-10-30 00:00:00,2020-08-26 00:00:00,301,20-Aug
lin2090026267,2019-10-10 00:00:00,2020-08-26 00:00:00,321,20-Aug
lin2090197367,2020-02-03 00:00:00,2020-08-26 00:00:00,205,20-Aug
lin2090100028,2019-11-27 00:00:00,2020-08-26 00:00:00,273,20-Aug
lin2090114826,2019-12-09 00:00:00,2020-08-26 00:00:00,261,20-Aug
lin2090134757,2019-12-19 00:00:00,2020-08-26 00:00:00,251,20-Aug
lin2090205441,2020-02-07 00:00:00,2020-08-26 00:00:00,201,20-Aug
lin2090197532,2020-02-03 00:00:00,2020-08-27 00:00:00,206,20-Aug
lin2090170162,2019-12-20 00:00:00,2020-08-27 00:00:00,251,20-Aug
lin2090141238,2019-12-20 00:00:00,2020-08-27 00:00:00,251,20-Aug
lin2090136117,2019-12-23 00:00:00,2020-08-27 00:00:00,248,20-Aug
lin2090198958,2020-02-03 00:00:00,2020-08-28 00:00:00,207,20-Aug
lin2090197529,2020-02-03 00:00:00,2020-08-28 00:00:00,207,20-Aug
lin2090197530,2020-02-03 00:00:00,2020-08-28 00:00:00,207,20-Aug
lin2090198947,2020-02-03 00:00:00,2020-08-28 00:00:00,207,20-Aug
lin2090197426,2020-02-03 00:00:00,2020-08-31 00:00:00,210,20-Aug
lin2090205709,2020-02-07 00:00:00,2020-08-31 00:00:00,206,20-Aug
lin2090197368,2020-02-03 00:00:00,2020-08-31 00:00:00,210,20-Aug
lin2090141229,2019-12-23 00:00:00,2020-08-31 00:00:00,252,20-Aug
lin2090062951,2019-11-04 00:00:00,2020-08-31 00:00:00,301,20-Aug
lin2090197371,2020-02-03 00:00:00,2020-09-01 00:00:00,211,20-Sep
lin2090138481,2019-12-19 00:00:00,2020-09-02 00:00:00,258,20-Sep
lin2090205988,2020-02-07 00:00:00,2020-09-02 00:00:00,208,20-Sep
lin2090207898,2020-02-07 00:00:00,2020-09-02 00:00:00,208,20-Sep
lin2090205717,2020-02-07 00:00:00,2020-09-02 00:00:00,208,20-Sep
lin2090095269,2019-11-25 00:00:00,2020-09-02 00:00:00,282,20-Sep
lin2090175633,2020-01-21 00:00:00,2020-09-02 00:00:00,225,20-Sep
lin2090205660,2020-02-07 00:00:00,2020-09-02 00:00:00,208,20-Sep
lin2090205715,2020-02-07 00:00:00,2020-09-02 00:00:00,208,20-Sep
lin2090198852,2020-02-03 00:00:00,2020-09-01 00:00:00,211,20-Sep
lin2090165074,2020-01-14 00:00:00,2020-09-01 00:00:00,231,20-Sep
lin2090198945,2020-02-03 00:00:00,2020-09-01 00:00:00,211,20-Sep
lin2090140875,2019-12-23 00:00:00,2020-09-01 00:00:00,253,20-Sep
lin2090198948,2020-02-03 00:00:00,2020-09-01 00:00:00,211,20-Sep
lin2090197565,2020-02-03 00:00:00,2020-09-01 00:00:00,211,20-Sep
lin1990671071,2019-08-28 00:00:00,2020-09-01 00:00:00,370,20-Sep
lin2090205920,2020-02-07 00:00:00,2020-09-01 00:00:00,207,20-Sep
lin2090134190,2019-12-20 00:00:00,2020-09-01 00:00:00,256,20-Sep
lin2090147339,2019-12-24 00:00:00,2020-09-03 00:00:00,254,20-Sep
lin2090157239,2020-01-08 00:00:00,2020-09-03 00:00:00,239,20-Sep
lin2090143461,2019-12-23 00:00:00,2020-09-03 00:00:00,255,20-Sep
lin2090144501,2019-12-24 00:00:00,2020-09-03 00:00:00,254,20-Sep
lin2090153989,2020-01-06 00:00:00,2020-09-04 00:00:00,242,20-Sep
lin2090215359,2020-02-13 00:00:00,2020-09-04 00:00:00,204,20-Sep
lin2090153985,2020-01-06 00:00:00,2020-09-04 00:00:00,242,20-Sep
lin2090217478,2020-02-14 00:00:00,2020-09-04 00:00:00,203,20-Sep
lin2090083387,2019-11-15 00:00:00,2020-09-08 00:00:00,298,20-Sep
lin2090095685,2019-11-25 00:00:00,2020-09-08 00:00:00,288,20-Sep
lin2090198946,2020-02-03 00:00:00,2020-09-08 00:00:00,218,20-Sep
lin2090197528,2020-02-03 00:00:00,2020-09-08 00:00:00,218,20-Sep
lin2090207899,2020-02-07 00:00:00,2020-09-08 00:00:00,214,20-Sep
lin2090150902,2020-01-02 00:00:00,2020-09-08 00:00:00,250,20-Sep
lin2090150872,2020-01-02 00:00:00,2020-09-08 00:00:00,250,20-Sep
lin2090215970,2020-02-13 00:00:00,2020-09-09 00:00:00,209,20-Sep
lin2090057601,2019-10-31 00:00:00,2020-09-09 00:00:00,314,20-Sep
lin2090215358,2020-02-13 00:00:00,2020-09-09 00:00:00,209,20-Sep
lin2090151113,2020-01-02 00:00:00,2020-09-09 00:00:00,251,20-Sep
lin2090214327,2020-02-12 00:00:00,2020-09-09 00:00:00,210,20-Sep
lin2090149944,2019-12-31 00:00:00,2020-09-09 00:00:00,253,20-Sep
lin1990630497,2019-08-05 00:00:00,2020-09-09 00:00:00,401,20-Sep
lin2090149101,2019-12-31 00:00:00,2020-09-09 00:00:00,253,20-Sep
lin2090151109,2020-01-02 00:00:00,2020-09-09 00:00:00,251,20-Sep
lin2090214392,2020-02-12 00:00:00,2020-09-09 00:00:00,210,20-Sep
lin2090217266,2020-02-14 00:00:00,2020-09-10 00:00:00,209,20-Sep
lin2090150876,2020-01-02 00:00:00,2020-09-10 00:00:00,252,20-Sep
lin2090217263,2020-02-14 00:00:00,2020-09-10 00:00:00,209,20-Sep
lin2090217340,2020-02-14 00:00:00,2020-09-10 00:00:00,209,20-Sep
lin2090124718,2019-12-16 00:00:00,2020-09-10 00:00:00,269,20-Sep
lin2090124911,2019-12-16 00:00:00,2020-09-10 00:00:00,269,20-Sep
lin2090158967,2020-01-08 00:00:00,2020-09-10 00:00:00,246,20-Sep
lin2090017058,2019-10-07 00:00:00,2020-09-10 00:00:00,339,20-Sep
lin2090217265,2020-02-14 00:00:00,2020-09-10 00:00:00,209,20-Sep
lin1990611516,2019-07-29 00:00:00,2020-09-14 00:00:00,413,20-Sep
lin2090057875,2019-10-31 00:00:00,2020-09-14 00:00:00,319,20-Sep
lin2090163387,2020-01-10 00:00:00,2020-09-14 00:00:00,248,20-Sep
lin2090207901,2020-02-07 00:00:00,2020-09-14 00:00:00,220,20-Sep
lin2090179961,2020-01-22 00:00:00,2020-09-15 00:00:00,237,20-Sep
lin2090163404,2020-01-10 00:00:00,2020-09-15 00:00:00,249,20-Sep
lin2090210073,2020-02-10 00:00:00,2020-09-15 00:00:00,218,20-Sep
lin2090180533,2020-01-21 00:00:00,2020-09-15 00:00:00,238,20-Sep
lin2090083388,2019-11-15 00:00:00,2020-09-15 00:00:00,305,20-Sep
lin2090168091,2020-01-13 00:00:00,2020-09-15 00:00:00,246,20-Sep
lin2090219668,2020-02-18 00:00:00,2020-09-15 00:00:00,210,20-Sep
lin2090197564,2020-02-03 00:00:00,2020-09-15 00:00:00,225,20-Sep
